LAT,LON,TIME,GROUNDWATER,RAINFALL
26.88472222,78.37916667,MAY 2010,0.0,3.54
26.88472222,78.37916667,MAY 2011,0.0,9.51
26.88472222,78.37916667,MAY 2012,0.0,0.4
26.88472222,78.37916667,MAY 2013,0.0,1.63
26.88472222,78.37916667,MAY 2014,0.0,3.39
26.88472222,78.37916667,MAY 2015,0.0,11.21
26.88472222,78.37916667,MAY 2016,0.0,15.31
26.88472222,78.37916667,NOV 1996,32.0,0
26.88472222,78.37916667,NOV 1997,34.3,0
26.88472222,78.37916667,NOV 1998,0.0,0
26.88472222,78.37916667,NOV 1999,0.0,0
26.88472222,78.37916667,NOV 2000,0.0,0
26.88472222,78.37916667,NOV 2001,0.0,0
26.88472222,78.37916667,NOV 2002,0.0,0
26.88472222,78.37916667,NOV 2004,0.0,0
26.88472222,78.37916667,NOV 2005,0.0,0
26.88472222,78.37916667,NOV 2006,0.0,0
26.88472222,78.37916667,NOV 2007,0.0,0
26.88472222,78.37916667,NOV 2008,0.0,0
26.88472222,78.37916667,NOV 2009,0.0,18
26.88472222,78.37916667,NOV 2010,0.0,0
26.88472222,78.37916667,NOV 2011,0.0,0
26.88472222,78.37916667,NOV 2012,0.0,0
26.88472222,78.37916667,NOV 2013,0.0,0
26.88472222,78.37916667,NOV 2014,0.0,0
26.88472222,78.37916667,NOV 2015,0.0,0
26.88472222,78.37916667,NOV 2016,0.0,0
26.89305556,78.49722222,AUG 1996,0.0,40.7
26.89305556,78.49722222,AUG 1997,24.3,132.4
26.89305556,78.49722222,AUG 1998,24.3,232.4
26.89305556,78.49722222,AUG 1999,0.0,532.4
26.89305556,78.49722222,AUG 2000,0.0,432.44
26.89305556,78.49722222,AUG 2001,0.0,232.44
26.89305556,78.49722222,AUG 2002,0.0,432.44
26.89305556,78.49722222,AUG 2003,0.0,432.44
26.89305556,78.49722222,AUG 2004,0.0,139.4
26.89305556,78.49722222,AUG 2005,0.0,108.9
26.89305556,78.49722222,AUG 2006,0.0,32.44
26.89305556,78.49722222,AUG 2007,0.0,92.04
26.89305556,78.49722222,AUG 2008,0.0,176.58
26.89305556,78.49722222,AUG 2009,0.0,103.16
26.89305556,78.49722222,AUG 2010,0.0,157.52
26.89305556,78.49722222,AUG 2011,0.0,166.64
26.89305556,78.49722222,AUG 2012,0.0,284.33
26.89305556,78.49722222,AUG 2013,0.0,339.85
26.89305556,78.49722222,AUG 2014,0.0,125.24
26.89305556,78.49722222,AUG 2015,0.0,145.64
26.89305556,78.49722222,AUG 2016,0.0,189.15
26.89305556,78.49722222,JAN 1997,22.55,2.7
26.89305556,78.49722222,JAN 1998,24.3,12.31
26.89305556,78.49722222,JAN 1999,26.54,22.1
26.89305556,78.49722222,JAN 2000,0.0,23.7
26.89305556,78.49722222,JAN 2001,0.0,31.7
26.89305556,78.49722222,JAN 2002,0.0,23.7
26.89305556,78.49722222,JAN 2003,0.0,23.7
26.89305556,78.49722222,JAN 2004,0.0,2.7
26.89305556,78.49722222,JAN 2005,0.0,1.4
26.89305556,78.49722222,JAN 2006,0.0,0
26.89305556,78.49722222,JAN 2007,0.0,1.78
26.89305556,78.49722222,JAN 2008,0.0,2.7
26.89305556,78.49722222,JAN 2009,0.0,1.46
26.89305556,78.49722222,JAN 2010,0.0,3.48
26.89305556,78.49722222,JAN 2011,0.0,0
26.89305556,78.49722222,JAN 2012,0.0,24.92
26.89305556,78.49722222,JAN 2013,0.0,11.64
26.89305556,78.49722222,JAN 2014,0.0,52.31
26.89305556,78.49722222,JAN 2015,0.0,30.73
26.89305556,78.49722222,JAN 2016,0.0,1.1
26.89305556,78.49722222,JAN 2017,0.0,14.38
26.89305556,78.49722222,MAY 1996,0.0,2.7
26.89305556,78.49722222,MAY 1997,24.3,40.7
26.89305556,78.49722222,MAY 1998,24.3,10.26
26.89305556,78.49722222,MAY 1999,0.0,23.7
26.89305556,78.49722222,MAY 2000,0.0,44.3
26.89305556,78.49722222,MAY 2001,0.0,54.3
26.89305556,78.49722222,MAY 2002,0.0,44.3
26.89305556,78.49722222,MAY 2003,0.0,44.3
26.89305556,78.49722222,MAY 2004,0.0,40.3
26.89305556,78.49722222,MAY 2005,0.0,30.7
26.89305556,78.49722222,MAY 2006,0.0,21.41
26.89305556,78.49722222,MAY 2007,0.0,3.1
26.89305556,78.49722222,MAY 2008,0.0,35.71
26.89305556,78.49722222,MAY 2009,0.0,4.3
26.89305556,78.49722222,MAY 2010,0.0,3.54
26.89305556,78.49722222,MAY 2011,0.0,9.51
26.89305556,78.49722222,MAY 2012,0.0,0.4
26.89305556,78.49722222,MAY 2013,0.0,1.63
26.89305556,78.49722222,MAY 2014,0.0,3.39
26.89305556,78.49722222,MAY 2015,0.0,11.21
26.89305556,78.49722222,MAY 2016,0.0,15.31
26.89305556,78.49722222,NOV 1996,20.4,0
26.89305556,78.49722222,NOV 1997,24.3,0
26.89305556,78.49722222,NOV 1998,0.0,0
26.89305556,78.49722222,NOV 1999,0.0,0
26.89305556,78.49722222,NOV 2000,0.0,0
26.89305556,78.49722222,NOV 2001,0.0,0
26.89305556,78.49722222,NOV 2002,0.0,0
26.89305556,78.49722222,NOV 2004,0.0,0
26.89305556,78.49722222,NOV 2005,0.0,0
26.89305556,78.49722222,NOV 2006,0.0,0
26.89305556,78.49722222,NOV 2007,0.0,0
26.89305556,78.49722222,NOV 2008,0.0,0
26.89305556,78.49722222,NOV 2009,0.0,18
26.89305556,78.49722222,NOV 2010,0.0,0
26.89305556,78.49722222,NOV 2011,0.0,0
26.89305556,78.49722222,NOV 2012,0.0,0
26.89305556,78.49722222,NOV 2013,0.0,0
26.89305556,78.49722222,NOV 2014,0.0,0
26.89305556,78.49722222,NOV 2015,0.0,0
26.89305556,78.49722222,NOV 2016,0.0,0
26.9,77.675,AUG 1996,10.92,40.7
26.9,77.675,AUG 1997,10.92,132.4
26.9,77.675,AUG 1998,10.92,232.4
26.9,77.675,AUG 1999,0.0,532.4
26.9,77.675,AUG 2000,0.0,432.44
26.9,77.675,AUG 2001,0.0,232.44
26.9,77.675,AUG 2002,0.0,432.44
26.9,77.675,AUG 2003,0.0,432.44
26.9,77.675,AUG 2004,0.0,139.4
26.9,77.675,AUG 2005,0.0,108.9
26.9,77.675,AUG 2006,0.0,32.44
26.9,77.675,AUG 2007,0.0,92.04
26.9,77.675,AUG 2008,0.0,176.58
26.9,77.675,AUG 2009,0.0,103.16
26.9,77.675,AUG 2010,0.0,157.52
26.9,77.675,AUG 2011,0.0,166.64
26.9,77.675,AUG 2012,0.0,284.33
26.9,77.675,AUG 2013,0.0,339.85
26.9,77.675,AUG 2014,0.0,125.24
26.9,77.675,AUG 2015,0.0,145.64
26.9,77.675,AUG 2016,0.0,189.15
26.9,77.675,JAN 1997,10.92,2.7
26.9,77.675,JAN 1998,10.92,12.31
26.9,77.675,JAN 1999,10.92,22.1
26.9,77.675,JAN 2000,0.0,23.7
26.9,77.675,JAN 2001,0.0,31.7
26.9,77.675,JAN 2002,0.0,23.7
26.9,77.675,JAN 2003,0.0,23.7
26.9,77.675,JAN 2004,0.0,2.7
26.9,77.675,JAN 2005,0.0,1.4
26.9,77.675,JAN 2006,0.0,0
26.9,77.675,JAN 2007,0.0,1.78
26.9,77.675,JAN 2008,0.0,2.7
26.9,77.675,JAN 2009,0.0,1.46
26.9,77.675,JAN 2010,0.0,3.48
26.9,77.675,JAN 2011,0.0,0
26.9,77.675,JAN 2012,0.0,24.92
26.9,77.675,JAN 2013,0.0,11.64
26.9,77.675,JAN 2014,0.0,52.31
26.9,77.675,JAN 2015,0.0,30.73
26.9,77.675,JAN 2016,0.0,1.1
26.9,77.675,JAN 2017,0.0,14.38
26.9,77.675,MAY 1996,6.75,2.7
26.9,77.675,MAY 1997,6.09,40.7
26.9,77.675,MAY 1998,10.92,10.26
26.9,77.675,MAY 1999,0.0,23.7
26.9,77.675,MAY 2000,0.0,44.3
26.9,77.675,MAY 2001,0.0,54.3
26.9,77.675,MAY 2002,0.0,44.3
26.9,77.675,MAY 2003,0.0,44.3
26.9,77.675,MAY 2004,0.0,40.3
26.9,77.675,MAY 2005,0.0,30.7
26.9,77.675,MAY 2006,0.0,21.41
26.9,77.675,MAY 2007,0.0,3.1
26.9,77.675,MAY 2008,0.0,35.71
26.9,77.675,MAY 2009,0.0,4.3
26.9,77.675,MAY 2010,0.0,3.54
26.9,77.675,MAY 2011,0.0,9.51
26.9,77.675,MAY 2012,0.0,0.4
26.9,77.675,MAY 2013,0.0,1.63
26.9,77.675,MAY 2014,0.0,3.39
26.9,77.675,MAY 2015,0.0,11.21
26.9,77.675,MAY 2016,0.0,15.31
26.9,77.675,NOV 1996,0.0,0
26.9,77.675,NOV 1997,10.92,0
26.9,77.675,NOV 1998,0.0,0
26.9,77.675,NOV 1999,0.0,0
26.9,77.675,NOV 2000,0.0,0
26.9,77.675,NOV 2001,0.0,0
26.9,77.675,NOV 2002,0.0,0
26.9,77.675,NOV 2004,0.0,0
26.9,77.675,NOV 2005,0.0,0
26.9,77.675,NOV 2006,0.0,0
26.9,77.675,NOV 2007,0.0,0
26.9,77.675,NOV 2008,0.0,0
26.9,77.675,NOV 2009,0.0,18
26.9,77.675,NOV 2010,0.0,0
26.9,77.675,NOV 2011,0.0,0
26.9,77.675,NOV 2012,0.0,0
26.9,77.675,NOV 2013,0.0,0
26.9,77.675,NOV 2014,0.0,0
26.9,77.675,NOV 2015,0.0,0
26.9,77.675,NOV 2016,0.0,0
26.90166667,78.475,AUG 1996,0.0,40.7
26.90166667,78.475,AUG 1997,0.0,132.4
26.90166667,78.475,AUG 1998,0.0,232.4
26.90166667,78.475,AUG 1999,0.0,532.4
26.90166667,78.475,AUG 2000,0.0,432.44
26.90166667,78.475,AUG 2001,23.47,232.44
26.90166667,78.475,AUG 2002,23.18,432.44
26.90166667,78.475,AUG 2003,23.2,432.44
26.90166667,78.475,AUG 2004,21.92,139.4
26.90166667,78.475,AUG 2005,21.61,108.9
26.90166667,78.475,AUG 2006,21.82,32.44
26.90166667,78.475,AUG 2007,22.22,92.04
26.90166667,78.475,AUG 2008,0.0,176.58
26.90166667,78.475,AUG 2009,0.0,103.16
26.90166667,78.475,AUG 2010,0.0,157.52
26.90166667,78.475,AUG 2011,0.0,166.64
26.90166667,78.475,AUG 2012,0.0,284.33
26.90166667,78.475,AUG 2013,0.0,339.85
26.90166667,78.475,AUG 2014,0.0,125.24
26.90166667,78.475,AUG 2015,0.0,145.64
26.90166667,78.475,AUG 2016,0.0,189.15
26.90166667,78.475,JAN 1997,0.0,2.7
26.90166667,78.475,JAN 1998,0.0,12.31
26.90166667,78.475,JAN 1999,0.0,22.1
26.90166667,78.475,JAN 2000,0.0,23.7
26.90166667,78.475,JAN 2001,0.0,31.7
26.90166667,78.475,JAN 2002,0.0,23.7
26.90166667,78.475,JAN 2003,23.57,23.7
26.90166667,78.475,JAN 2004,23.57,2.7
26.90166667,78.475,JAN 2005,22.97,1.4
26.90166667,78.475,JAN 2006,22.57,0
26.90166667,78.475,JAN 2007,26.87,1.78
26.90166667,78.475,JAN 2008,26.87,2.7
26.90166667,78.475,JAN 2009,26.87,1.46
26.90166667,78.475,JAN 2010,0.0,3.48
26.90166667,78.475,JAN 2011,0.0,0
26.90166667,78.475,JAN 2012,0.0,24.92
26.90166667,78.475,JAN 2013,0.0,11.64
26.90166667,78.475,JAN 2014,0.0,52.31
26.90166667,78.475,JAN 2015,0.0,30.73
26.90166667,78.475,JAN 2016,0.0,1.1
26.90166667,78.475,JAN 2017,0.0,14.38
26.90166667,78.475,MAY 1996,0.0,2.7
26.90166667,78.475,MAY 1997,0.0,40.7
26.90166667,78.475,MAY 1998,0.0,10.26
26.90166667,78.475,MAY 1999,0.0,23.7
26.90166667,78.475,MAY 2000,0.0,44.3
26.90166667,78.475,MAY 2001,0.0,54.3
26.90166667,78.475,MAY 2002,25.87,44.3
26.90166667,78.475,MAY 2003,23.42,44.3
26.90166667,78.475,MAY 2004,22.08,40.3
26.90166667,78.475,MAY 2005,20.92,30.7
26.90166667,78.475,MAY 2006,22.22,21.41
26.90166667,78.475,MAY 2007,22.62,3.1
26.90166667,78.475,MAY 2008,22.77,35.71
26.90166667,78.475,MAY 2009,0.0,4.3
26.90166667,78.475,MAY 2010,0.0,3.54
26.90166667,78.475,MAY 2011,0.0,9.51
26.90166667,78.475,MAY 2012,0.0,0.4
26.90166667,78.475,MAY 2013,0.0,1.63
26.90166667,78.475,MAY 2014,0.0,3.39
26.90166667,78.475,MAY 2015,0.0,11.21
26.90166667,78.475,MAY 2016,0.0,15.31
26.90166667,78.475,NOV 1996,0.0,0
26.90166667,78.475,NOV 1997,0.0,0
26.90166667,78.475,NOV 1998,0.0,0
26.90166667,78.475,NOV 1999,0.0,0
26.90166667,78.475,NOV 2000,0.0,0
26.90166667,78.475,NOV 2001,23.45,0
26.90166667,78.475,NOV 2002,23.57,0
26.90166667,78.475,NOV 2004,21.98,0
26.90166667,78.475,NOV 2005,22.13,0
26.90166667,78.475,NOV 2006,26.87,0
26.90166667,78.475,NOV 2007,22.73,0
26.90166667,78.475,NOV 2008,0.0,0
26.90166667,78.475,NOV 2009,0.0,18
26.90166667,78.475,NOV 2010,0.0,0
26.90166667,78.475,NOV 2011,0.0,0
26.90166667,78.475,NOV 2012,0.0,0
26.90166667,78.475,NOV 2013,0.0,0
26.90166667,78.475,NOV 2014,0.0,0
26.90166667,78.475,NOV 2015,0.0,0
26.90166667,78.475,NOV 2016,0.0,0
26.93333333,77.76666667,AUG 1996,0.0,40.7
26.93333333,77.76666667,AUG 1997,0.0,132.4
26.93333333,77.76666667,AUG 1998,0.0,232.4
26.93333333,77.76666667,AUG 1999,0.0,532.4
26.93333333,77.76666667,AUG 2000,0.0,432.44
26.93333333,77.76666667,AUG 2001,0.0,232.44
26.93333333,77.76666667,AUG 2002,0.0,432.44
26.93333333,77.76666667,AUG 2003,0.0,432.44
26.93333333,77.76666667,AUG 2004,0.0,139.4
26.93333333,77.76666667,AUG 2005,28.09,108.9
26.93333333,77.76666667,AUG 2006,32.39,32.44
26.93333333,77.76666667,AUG 2007,27.37,92.04
26.93333333,77.76666667,AUG 2008,34.2,176.58
26.93333333,77.76666667,AUG 2009,38.9,103.16
26.93333333,77.76666667,AUG 2010,37.75,157.52
26.93333333,77.76666667,AUG 2011,0.0,166.64
26.93333333,77.76666667,AUG 2012,0.0,284.33
26.93333333,77.76666667,AUG 2013,0.0,339.85
26.93333333,77.76666667,AUG 2014,0.0,125.24
26.93333333,77.76666667,AUG 2015,0.0,145.64
26.93333333,77.76666667,AUG 2016,0.0,189.15
26.93333333,77.76666667,JAN 1997,0.0,2.7
26.93333333,77.76666667,JAN 1998,0.0,12.31
26.93333333,77.76666667,JAN 1999,0.0,22.1
26.93333333,77.76666667,JAN 2000,0.0,23.7
26.93333333,77.76666667,JAN 2001,0.0,31.7
26.93333333,77.76666667,JAN 2002,0.0,23.7
26.93333333,77.76666667,JAN 2003,0.0,23.7
26.93333333,77.76666667,JAN 2004,0.0,2.7
26.93333333,77.76666667,JAN 2005,0.0,1.4
26.93333333,77.76666667,JAN 2006,29.81,0
26.93333333,77.76666667,JAN 2007,30.08,1.78
26.93333333,77.76666667,JAN 2008,33.45,2.7
26.93333333,77.76666667,JAN 2009,0.0,1.46
26.93333333,77.76666667,JAN 2010,0.0,3.48
26.93333333,77.76666667,JAN 2011,39.4,0
26.93333333,77.76666667,JAN 2012,0.0,24.92
26.93333333,77.76666667,JAN 2013,0.0,11.64
26.93333333,77.76666667,JAN 2014,0.0,52.31
26.93333333,77.76666667,JAN 2015,0.0,30.73
26.93333333,77.76666667,JAN 2016,0.0,1.1
26.93333333,77.76666667,JAN 2017,0.0,14.38
26.93333333,77.76666667,MAY 1996,0.0,2.7
26.93333333,77.76666667,MAY 1997,0.0,40.7
26.93333333,77.76666667,MAY 1998,0.0,10.26
26.93333333,77.76666667,MAY 1999,0.0,23.7
26.93333333,77.76666667,MAY 2000,0.0,44.3
26.93333333,77.76666667,MAY 2001,0.0,54.3
26.93333333,77.76666667,MAY 2002,0.0,44.3
26.93333333,77.76666667,MAY 2003,0.0,44.3
26.93333333,77.76666667,MAY 2004,0.0,40.3
26.93333333,77.76666667,MAY 2005,34.29,30.7
26.93333333,77.76666667,MAY 2006,32.3,21.41
26.93333333,77.76666667,MAY 2007,33.83,3.1
26.93333333,77.76666667,MAY 2008,0.0,35.71
26.93333333,77.76666667,MAY 2009,0.0,4.3
26.93333333,77.76666667,MAY 2010,38.5,3.54
26.93333333,77.76666667,MAY 2011,0.0,9.51
26.93333333,77.76666667,MAY 2012,0.0,0.4
26.93333333,77.76666667,MAY 2013,0.0,1.63
26.93333333,77.76666667,MAY 2014,0.0,3.39
26.93333333,77.76666667,MAY 2015,0.0,11.21
26.93333333,77.76666667,MAY 2016,0.0,15.31
26.93333333,77.76666667,NOV 1996,0.0,0
26.93333333,77.76666667,NOV 1997,0.0,0
26.93333333,77.76666667,NOV 1998,0.0,0
26.93333333,77.76666667,NOV 1999,0.0,0
26.93333333,77.76666667,NOV 2000,0.0,0
26.93333333,77.76666667,NOV 2001,0.0,0
26.93333333,77.76666667,NOV 2002,0.0,0
26.93333333,77.76666667,NOV 2004,0.0,0
26.93333333,77.76666667,NOV 2005,27.17,0
26.93333333,77.76666667,NOV 2006,32.42,0
26.93333333,77.76666667,NOV 2007,34.85,0
26.93333333,77.76666667,NOV 2008,36.97,0
26.93333333,77.76666667,NOV 2009,0.0,18
26.93333333,77.76666667,NOV 2010,35.81,0
26.93333333,77.76666667,NOV 2011,0.0,0
26.93333333,77.76666667,NOV 2012,0.0,0
26.93333333,77.76666667,NOV 2013,0.0,0
26.93333333,77.76666667,NOV 2014,0.0,0
26.93333333,77.76666667,NOV 2015,0.0,0
26.93333333,77.76666667,NOV 2016,0.0,0
26.94166667,77.84166667,AUG 1996,0.0,40.7
26.94166667,77.84166667,AUG 1997,0.0,132.4
26.94166667,77.84166667,AUG 1998,0.0,232.4
26.94166667,77.84166667,AUG 1999,0.0,532.4
26.94166667,77.84166667,AUG 2000,0.0,432.44
26.94166667,77.84166667,AUG 2001,0.0,232.44
26.94166667,77.84166667,AUG 2002,0.0,432.44
26.94166667,77.84166667,AUG 2003,16.46,432.44
26.94166667,77.84166667,AUG 2004,17.27,139.4
26.94166667,77.84166667,AUG 2005,16.68,108.9
26.94166667,77.84166667,AUG 2006,17.81,32.44
26.94166667,77.84166667,AUG 2007,18.17,92.04
26.94166667,77.84166667,AUG 2008,0.0,176.58
26.94166667,77.84166667,AUG 2009,0.0,103.16
26.94166667,77.84166667,AUG 2010,0.0,157.52
26.94166667,77.84166667,AUG 2011,0.0,166.64
26.94166667,77.84166667,AUG 2012,0.0,284.33
26.94166667,77.84166667,AUG 2013,0.0,339.85
26.94166667,77.84166667,AUG 2014,0.0,125.24
26.94166667,77.84166667,AUG 2015,0.0,145.64
26.94166667,77.84166667,AUG 2016,0.0,189.15
26.94166667,77.84166667,JAN 1997,0.0,2.7
26.94166667,77.84166667,JAN 1998,0.0,12.31
26.94166667,77.84166667,JAN 1999,0.0,22.1
26.94166667,77.84166667,JAN 2000,0.0,23.7
26.94166667,77.84166667,JAN 2001,0.0,31.7
26.94166667,77.84166667,JAN 2002,0.0,23.7
26.94166667,77.84166667,JAN 2003,0.0,23.7
26.94166667,77.84166667,JAN 2004,0.0,2.7
26.94166667,77.84166667,JAN 2005,16.82,1.4
26.94166667,77.84166667,JAN 2006,17.22,0
26.94166667,77.84166667,JAN 2007,16.39,1.78
26.94166667,77.84166667,JAN 2008,18.17,2.7
26.94166667,77.84166667,JAN 2009,18.17,1.46
26.94166667,77.84166667,JAN 2010,0.0,3.48
26.94166667,77.84166667,JAN 2011,0.0,0
26.94166667,77.84166667,JAN 2012,0.0,24.92
26.94166667,77.84166667,JAN 2013,0.0,11.64
26.94166667,77.84166667,JAN 2014,0.0,52.31
26.94166667,77.84166667,JAN 2015,0.0,30.73
26.94166667,77.84166667,JAN 2016,0.0,1.1
26.94166667,77.84166667,JAN 2017,0.0,14.38
26.94166667,77.84166667,MAY 1996,0.0,2.7
26.94166667,77.84166667,MAY 1997,0.0,40.7
26.94166667,77.84166667,MAY 1998,0.0,10.26
26.94166667,77.84166667,MAY 1999,0.0,23.7
26.94166667,77.84166667,MAY 2000,0.0,44.3
26.94166667,77.84166667,MAY 2001,0.0,54.3
26.94166667,77.84166667,MAY 2002,0.0,44.3
26.94166667,77.84166667,MAY 2003,0.0,44.3
26.94166667,77.84166667,MAY 2004,17.56,40.3
26.94166667,77.84166667,MAY 2005,18.04,30.7
26.94166667,77.84166667,MAY 2006,17.92,21.41
26.94166667,77.84166667,MAY 2007,18.17,3.1
26.94166667,77.84166667,MAY 2008,18.17,35.71
26.94166667,77.84166667,MAY 2009,0.0,4.3
26.94166667,77.84166667,MAY 2010,0.0,3.54
26.94166667,77.84166667,MAY 2011,0.0,9.51
26.94166667,77.84166667,MAY 2012,0.0,0.4
26.94166667,77.84166667,MAY 2013,0.0,1.63
26.94166667,77.84166667,MAY 2014,0.0,3.39
26.94166667,77.84166667,MAY 2015,0.0,11.21
26.94166667,77.84166667,MAY 2016,0.0,15.31
26.94166667,77.84166667,NOV 1996,0.0,0
26.94166667,77.84166667,NOV 1997,0.0,0
26.94166667,77.84166667,NOV 1998,0.0,0
26.94166667,77.84166667,NOV 1999,0.0,0
26.94166667,77.84166667,NOV 2000,0.0,0
26.94166667,77.84166667,NOV 2001,0.0,0
26.94166667,77.84166667,NOV 2002,0.0,0
26.94166667,77.84166667,NOV 2004,16.59,0
26.94166667,77.84166667,NOV 2005,16.72,0
26.94166667,77.84166667,NOV 2006,18.17,0
26.94166667,77.84166667,NOV 2007,18.17,0
26.94166667,77.84166667,NOV 2008,0.0,0
26.94166667,77.84166667,NOV 2009,0.0,18
26.94166667,77.84166667,NOV 2010,0.0,0
26.94166667,77.84166667,NOV 2011,0.0,0
26.94166667,77.84166667,NOV 2012,0.0,0
26.94166667,77.84166667,NOV 2013,0.0,0
26.94166667,77.84166667,NOV 2014,0.0,0
26.94166667,77.84166667,NOV 2015,0.0,0
26.94166667,77.84166667,NOV 2016,0.0,0
26.94166667,77.92777778,AUG 1996,11.75,40.7
26.94166667,77.92777778,AUG 1997,6.9,132.4
26.94166667,77.92777778,AUG 1998,0.0,232.4
26.94166667,77.92777778,AUG 1999,0.0,532.4
26.94166667,77.92777778,AUG 2000,0.0,432.44
26.94166667,77.92777778,AUG 2001,0.0,232.44
26.94166667,77.92777778,AUG 2002,8.7,432.44
26.94166667,77.92777778,AUG 2003,9.24,432.44
26.94166667,77.92777778,AUG 2004,0.0,139.4
26.94166667,77.92777778,AUG 2005,9.45,108.9
26.94166667,77.92777778,AUG 2006,10.72,32.44
26.94166667,77.92777778,AUG 2007,0.0,92.04
26.94166667,77.92777778,AUG 2008,0.0,176.58
26.94166667,77.92777778,AUG 2009,0.0,103.16
26.94166667,77.92777778,AUG 2010,0.0,157.52
26.94166667,77.92777778,AUG 2011,0.0,166.64
26.94166667,77.92777778,AUG 2012,0.0,284.33
26.94166667,77.92777778,AUG 2013,0.0,339.85
26.94166667,77.92777778,AUG 2014,0.0,125.24
26.94166667,77.92777778,AUG 2015,0.0,145.64
26.94166667,77.92777778,AUG 2016,0.0,189.15
26.94166667,77.92777778,JAN 1997,11.75,2.7
26.94166667,77.92777778,JAN 1998,11.75,12.31
26.94166667,77.92777778,JAN 1999,0.0,22.1
26.94166667,77.92777778,JAN 2000,13.87,23.7
26.94166667,77.92777778,JAN 2001,0.0,31.7
26.94166667,77.92777778,JAN 2002,0.0,23.7
26.94166667,77.92777778,JAN 2003,8.9,23.7
26.94166667,77.92777778,JAN 2004,9.2,2.7
26.94166667,77.92777778,JAN 2005,9.35,1.4
26.94166667,77.92777778,JAN 2006,8.3,0
26.94166667,77.92777778,JAN 2007,14.87,1.78
26.94166667,77.92777778,JAN 2008,11.12,2.7
26.94166667,77.92777778,JAN 2009,14.87,1.46
26.94166667,77.92777778,JAN 2010,0.0,3.48
26.94166667,77.92777778,JAN 2011,0.0,0
26.94166667,77.92777778,JAN 2012,0.0,24.92
26.94166667,77.92777778,JAN 2013,0.0,11.64
26.94166667,77.92777778,JAN 2014,0.0,52.31
26.94166667,77.92777778,JAN 2015,0.0,30.73
26.94166667,77.92777778,JAN 2016,0.0,1.1
26.94166667,77.92777778,JAN 2017,0.0,14.38
26.94166667,77.92777778,MAY 1996,11.35,2.7
26.94166667,77.92777778,MAY 1997,11.75,40.7
26.94166667,77.92777778,MAY 1998,0.0,10.26
26.94166667,77.92777778,MAY 1999,0.0,23.7
26.94166667,77.92777778,MAY 2000,0.0,44.3
26.94166667,77.92777778,MAY 2001,0.0,54.3
26.94166667,77.92777778,MAY 2002,9.36,44.3
26.94166667,77.92777778,MAY 2003,9.74,44.3
26.94166667,77.92777778,MAY 2004,0.0,40.3
26.94166667,77.92777778,MAY 2005,14.87,30.7
26.94166667,77.92777778,MAY 2006,10.71,21.41
26.94166667,77.92777778,MAY 2007,0.0,3.1
26.94166667,77.92777778,MAY 2008,14.87,35.71
26.94166667,77.92777778,MAY 2009,0.0,4.3
26.94166667,77.92777778,MAY 2010,0.0,3.54
26.94166667,77.92777778,MAY 2011,0.0,9.51
26.94166667,77.92777778,MAY 2012,0.0,0.4
26.94166667,77.92777778,MAY 2013,0.0,1.63
26.94166667,77.92777778,MAY 2014,0.0,3.39
26.94166667,77.92777778,MAY 2015,0.0,11.21
26.94166667,77.92777778,MAY 2016,0.0,15.31
26.94166667,77.92777778,NOV 1996,11.75,0
26.94166667,77.92777778,NOV 1997,11.75,0
26.94166667,77.92777778,NOV 1998,0.0,0
26.94166667,77.92777778,NOV 1999,0.0,0
26.94166667,77.92777778,NOV 2000,0.0,0
26.94166667,77.92777778,NOV 2001,9.24,0
26.94166667,77.92777778,NOV 2002,8.82,0
26.94166667,77.92777778,NOV 2004,0.0,0
26.94166667,77.92777778,NOV 2005,14.87,0
26.94166667,77.92777778,NOV 2006,14.87,0
26.94166667,77.92777778,NOV 2007,0.0,0
26.94166667,77.92777778,NOV 2008,0.0,0
26.94166667,77.92777778,NOV 2009,0.0,18
26.94166667,77.92777778,NOV 2010,0.0,0
26.94166667,77.92777778,NOV 2011,0.0,0
26.94166667,77.92777778,NOV 2012,0.0,0
26.94166667,77.92777778,NOV 2013,0.0,0
26.94166667,77.92777778,NOV 2014,0.0,0
26.94166667,77.92777778,NOV 2015,0.0,0
26.94166667,77.92777778,NOV 2016,0.0,0
26.96111111,77.75222222,AUG 1996,0.75,40.7
26.96111111,77.75222222,AUG 1997,2.8,132.4
26.96111111,77.75222222,AUG 1998,2.76,232.4
26.96111111,77.75222222,AUG 1999,3.33,532.4
26.96111111,77.75222222,AUG 2000,4.97,432.44
26.96111111,77.75222222,AUG 2001,5.45,232.44
26.96111111,77.75222222,AUG 2002,6.6,432.44
26.96111111,77.75222222,AUG 2003,17.05,432.44
26.96111111,77.75222222,AUG 2004,6.51,139.4
26.96111111,77.75222222,AUG 2005,5.7,108.9
26.96111111,77.75222222,AUG 2006,6.5,32.44
26.96111111,77.75222222,AUG 2007,7.34,92.04
26.96111111,77.75222222,AUG 2008,6.8,176.58
26.96111111,77.75222222,AUG 2009,17.94,103.16
26.96111111,77.75222222,AUG 2010,0.0,157.52
26.96111111,77.75222222,AUG 2011,0.0,166.64
26.96111111,77.75222222,AUG 2012,0.0,284.33
26.96111111,77.75222222,AUG 2013,0.0,339.85
26.96111111,77.75222222,AUG 2014,0.0,125.24
26.96111111,77.75222222,AUG 2015,0.0,145.64
26.96111111,77.75222222,AUG 2016,0.0,189.15
26.96111111,77.75222222,JAN 1997,2.32,2.7
